Temperature (C),Humidity,rain,hour
22.044444444444448,0.65,Rain,8
23.84444444444445,0.61,Rain,9
26.06666666666667,0.57,Rain,10
27.022222222222226,0.56,No Rain,11
27.77777777777778,0.54,No Rain,12
28.88888888888889,0.5,Rain,13
29.84444444444445,0.45,Rain,14
29.97222222222222,0.43,No Rain,15
29.95,0.47,Rain,16
29.84444444444445,0.45,No Rain,17
28.838888888888885,0.46,Rain,18
27.800000000000004,0.48,Rain,19
26.938888888888886,0.54,No Rain,20
25.92222222222222,0.54,No Rain,21
22.77777777777778,0.77,No Rain,22
21.31666666666667,0.91,No Rain,23
20.622222222222224,0.88,Rain,0
20.11666666666666,0.85,Rain,1
20.016666666666666,0.76,Rain,2
19.53333333333333,0.72,Rain,3
18.93333333333333,0.74,Rain,4
17.916666666666668,0.8,Rain,5
18.83888888888889,0.73,Rain,6
18.96111111111111,0.72,Rain,7
21.883333333333333,0.65,No Rain,8
22.872222222222224,0.65,Rain,9
24.00555555555555,0.64,Rain,10
26.14444444444445,0.57,Rain,11
27.84444444444445,0.48,Rain,12
28.883333333333333,0.48,Rain,13
27.55555555555556,0.49,Rain,14
27.42777777777778,0.5,No Rain,15
26.33888888888889,0.62,Rain,16
23.4,0.74,No Rain,17
24.25555555555556,0.76,No Rain,18
23.1,0.76,No Rain,19
22.511111111111106,0.79,Rain,20
20.22777777777777,0.9,Rain,21
19.561111111111103,0.91,No Rain,22
19.55555555555556,0.95,No Rain,23
10.605555555555558,0.95,Rain,0
10.555555555555555,0.99,No Rain,1
10.61111111111111,0.98,Rain,2
9.949999999999998,1.0,No Rain,3
10.438888888888888,0.96,Rain,4
10.550000000000002,0.99,Rain,5
11.016666666666666,1.0,Rain,6
11.08888888888889,0.99,Rain,7
12.166666666666666,0.93,No Rain,8
12.733333333333334,0.9,No Rain,9
13.872222222222222,0.83,Rain,10
13.0,0.88,Rain,11
13.961111111111112,0.82,Rain,12
14.005555555555556,0.82,Rain,13
15.150000000000002,0.76,No Rain,14
16.11111111111111,0.67,No Rain,15
16.116666666666664,0.67,No Rain,16
16.227777777777778,0.71,Rain,17
16.11111111111111,0.77,No Rain,18
16.038888888888888,0.72,Rain,19
15.133333333333336,0.83,Rain,20
13.77222222222222,0.9,No Rain,21
13.705555555555556,0.96,No Rain,22
12.82777777777778,0.95,Rain,23
18.28888888888889,0.9,No Rain,0
19.81111111111111,0.85,No Rain,1
19.6,0.8,Rain,2
17.805555555555557,0.9,No Rain,3
17.200000000000003,0.97,No Rain,4
16.166666666666668,0.99,No Rain,5
17.17777777777778,0.93,Rain,6
19.866666666666667,0.84,No Rain,7
22.03888888888889,0.76,Rain,8
22.661111111111115,0.74,Rain,9
23.66111111111111,0.74,Rain,10
24.73333333333333,0.65,No Rain,11
24.88333333333334,0.64,No Rain,12
23.98333333333333,0.73,Rain,13
26.05555555555556,0.59,Rain,14
25.022222222222226,0.64,No Rain,15
22.5,0.79,Rain,16
22.322222222222223,0.73,No Rain,17
17.666666666666668,0.79,No Rain,18
17.711111111111112,0.84,No Rain,19
17.233333333333334,0.92,No Rain,20
16.08888888888889,0.99,No Rain,21
15.488888888888887,0.99,No Rain,22
16.48888888888889,0.93,No Rain,23
16.483333333333334,0.88,Rain,0
14.466666666666663,1.0,Rain,1
13.744444444444447,0.95,Rain,2
13.844444444444443,1.0,No Rain,3
13.794444444444444,0.96,No Rain,4
12.933333333333334,0.99,No Rain,5
14.77777777777778,1.0,No Rain,6
15.977777777777776,0.93,Rain,7
17.716666666666665,0.84,No Rain,8
19.822222222222223,0.74,Rain,9
20.95555555555556,0.69,No Rain,10
21.883333333333333,0.61,No Rain,11
22.15555555555555,0.59,No Rain,12
22.73333333333333,0.57,Rain,13
23.22222222222222,0.59,Rain,14
23.75555555555556,0.51,No Rain,15
23.75,0.51,Rain,16
21.494444444444444,0.64,No Rain,17
22.15555555555555,0.59,Rain,18
22.044444444444448,0.6,Rain,19
19.88888888888889,0.72,Rain,20
17.66111111111111,0.84,Rain,21
17.15,0.84,No Rain,22
16.966666666666665,0.86,No Rain,23
15.92222222222222,0.93,Rain,0
14.833333333333334,0.95,Rain,1
13.855555555555554,0.95,Rain,2
13.238888888888887,0.92,Rain,3
12.755555555555556,0.92,Rain,4
12.255555555555556,0.95,No Rain,5
12.733333333333334,0.95,No Rain,6
15.977777777777776,0.86,Rain,7
17.438888888888886,0.85,Rain,8
19.88888888888889,0.73,No Rain,9
20.97777777777777,0.68,Rain,10
22.0,0.67,Rain,11
22.71111111111111,0.62,Rain,12
22.73333333333333,0.65,No Rain,13
23.72777777777777,0.6,Rain,14
24.93333333333333,0.57,No Rain,15
23.83888888888889,0.54,Rain,16
22.88888888888889,0.56,Rain,17
22.77777777777778,0.57,Rain,18
22.194444444444443,0.63,No Rain,19
21.89444444444444,0.64,Rain,20
19.95,0.72,No Rain,21
19.4,0.75,No Rain,22
18.22222222222222,0.79,No Rain,23
17.711111111111112,0.75,No Rain,0
17.105555555555554,0.78,No Rain,1
15.95,0.85,No Rain,2
15.38888888888889,0.87,No Rain,3
15.366666666666664,0.84,Rain,4
14.377777777777778,0.9,Rain,5
14.983333333333333,0.86,Rain,6
17.666666666666668,0.73,Rain,7
18.77777777777778,0.68,Rain,8
21.06666666666667,0.63,No Rain,9
22.22222222222222,0.63,Rain,10
23.672222222222224,0.6,Rain,11
24.95555555555556,0.54,Rain,12
25.99444444444445,0.54,Rain,13
25.98888888888889,0.49,Rain,14
27.10555555555556,0.44,No Rain,15
27.127777777777776,0.47,No Rain,16
26.166666666666664,0.45,No Rain,17
26.13333333333334,0.46,Rain,18
25.022222222222226,0.53,Rain,19
24.4,0.54,Rain,20
20.0,0.77,Rain,21
18.75,0.81,No Rain,22
17.694444444444443,0.86,Rain,23
16.53333333333333,0.93,Rain,0
15.42222222222222,0.93,No Rain,1
15.233333333333336,0.94,Rain,2
14.31111111111111,0.96,No Rain,3
13.733333333333333,0.96,Rain,4
13.538888888888888,0.95,Rain,5
15.866666666666667,0.93,Rain,6
18.666666666666664,0.84,Rain,7
22.633333333333333,0.7,No Rain,8
24.88333333333334,0.63,No Rain,9
26.03888888888889,0.53,Rain,10
27.016666666666666,0.49,No Rain,11
27.2,0.44,Rain,12
27.71111111111111,0.46,No Rain,13
27.677777777777774,0.42,No Rain,14
27.266666666666666,0.43,No Rain,15
27.77777777777778,0.43,Rain,16
27.31666666666667,0.42,Rain,17
26.15555555555555,0.49,No Rain,18
26.18333333333333,0.53,Rain,19
23.28333333333333,0.66,Rain,20
20.07222222222222,0.83,No Rain,21
19.4,0.81,Rain,22
17.866666666666664,0.89,Rain,23
16.67222222222222,0.92,No Rain,0
16.094444444444445,0.93,Rain,1
16.450000000000003,0.91,Rain,2
15.583333333333334,0.93,Rain,3
15.050000000000002,0.96,No Rain,4
15.211111111111112,0.95,Rain,5
16.02777777777778,0.99,Rain,6
19.822222222222223,0.87,No Rain,7
22.072222222222223,0.76,Rain,8
24.81666666666667,0.64,Rain,9
26.966666666666672,0.57,Rain,10
27.56111111111112,0.49,Rain,11
27.73333333333333,0.43,No Rain,12
28.75,0.41,Rain,13
29.65555555555555,0.4,Rain,14
28.86666666666666,0.46,Rain,15
28.88888888888889,0.49,Rain,16
28.911111111111115,0.39,Rain,17
29.838888888888885,0.46,Rain,18
27.75555555555555,0.52,Rain,19
24.41111111111111,0.59,No Rain,20
22.22222222222222,0.68,No Rain,21
20.05,0.83,No Rain,22
19.71111111111112,0.84,Rain,23
18.8,0.87,No Rain,0
18.200000000000003,0.93,No Rain,1
17.37777777777778,0.95,Rain,2
16.605555555555554,0.96,Rain,3
16.022222222222226,0.99,No Rain,4
15.75,0.98,Rain,5
17.6,0.99,No Rain,6
21.933333333333337,0.74,Rain,7
24.72777777777777,0.65,No Rain,8
27.17777777777778,0.6,Rain,9
28.81666666666667,0.51,Rain,10
28.83333333333333,0.45,Rain,11
29.95,0.4,Rain,12
31.016666666666666,0.32,Rain,13
31.061111111111103,0.33,Rain,14
31.06666666666667,0.38,No Rain,15
31.13333333333334,0.38,No Rain,16
31.14444444444445,0.36,No Rain,17
30.04444444444444,0.43,No Rain,18
28.86111111111111,0.54,No Rain,19
27.422222222222224,0.64,Rain,20
22.800000000000004,0.73,No Rain,21
22.17777777777778,0.81,Rain,22
20.35,0.87,Rain,23
18.916666666666668,0.93,No Rain,0
18.36111111111111,0.97,Rain,1
17.944444444444443,0.92,No Rain,2
17.711111111111112,0.93,No Rain,3
16.67222222222222,0.97,No Rain,4
16.29444444444444,0.96,Rain,5
19.75555555555556,0.93,Rain,6
24.66666666666667,0.7,Rain,7
26.916666666666668,0.57,Rain,8
27.77777777777778,0.55,Rain,9
30.022222222222226,0.43,Rain,10
30.938888888888886,0.4,No Rain,11
32.12777777777777,0.38,No Rain,12
32.15555555555555,0.41,Rain,13
32.611111111111114,0.36,Rain,14
32.77777777777778,0.4,No Rain,15
32.71111111111111,0.32,No Rain,16
32.644444444444446,0.33,No Rain,17
32.733333333333334,0.4,Rain,18
31.088888888888885,0.45,No Rain,19
28.044444444444448,0.56,No Rain,20
24.00555555555555,0.73,Rain,21
22.71111111111111,0.77,Rain,22
22.21111111111112,0.79,Rain,23
20.51111111111112,0.84,No Rain,0
19.422222222222217,0.9,No Rain,1
19.05555555555556,0.92,No Rain,2
18.28888888888889,0.97,Rain,3
17.76111111111111,0.96,No Rain,4
17.327777777777776,0.96,No Rain,5
19.844444444444445,0.93,No Rain,6
23.761111111111106,0.89,Rain,7
27.022222222222226,0.68,No Rain,8
29.88333333333334,0.54,Rain,9
31.088888888888885,0.48,Rain,10
31.072222222222223,0.46,Rain,11
32.22222222222222,0.42,No Rain,12
32.77777777777778,0.4,Rain,13
32.75,0.38,Rain,14
32.87222222222223,0.34,No Rain,15
33.91111111111112,0.37,Rain,16
33.7,0.37,No Rain,17
33.81666666666667,0.5,Rain,18
32.71111111111111,0.53,No Rain,19
29.22777777777777,0.64,Rain,20
25.07222222222222,0.74,No Rain,21
24.33333333333333,0.79,No Rain,22
23.72222222222222,0.78,Rain,23
21.622222222222224,0.87,Rain,0
20.51111111111112,0.93,No Rain,1
19.75555555555556,0.94,Rain,2
18.89444444444445,0.97,Rain,3
18.82222222222222,0.97,No Rain,4
18.08888888888889,0.96,Rain,5
21.955555555555552,0.87,No Rain,6
25.8,0.75,No Rain,7
28.54444444444444,0.6,No Rain,8
30.99444444444445,0.48,Rain,9
32.17777777777778,0.41,No Rain,10
32.7,0.43,No Rain,11
33.86666666666666,0.37,No Rain,12
33.9388888888889,0.38,Rain,13
33.83888888888888,0.36,No Rain,14
35.0,0.38,Rain,15
35.0,0.33,No Rain,16
34.888888888888886,0.4,Rain,17
33.91111111111112,0.41,No Rain,18
32.77777777777778,0.55,No Rain,19
29.283333333333328,0.5,Rain,20
26.23333333333333,0.65,Rain,21
24.03333333333333,0.79,No Rain,22
23.22777777777777,0.83,No Rain,23
13.177777777777775,0.96,No Rain,0
12.622222222222222,0.99,No Rain,1
12.694444444444445,0.99,No Rain,2
12.483333333333333,1.0,No Rain,3
12.366666666666664,1.0,Rain,4
12.449999999999998,0.99,Rain,5
12.394444444444446,0.96,Rain,6
13.52777777777778,0.93,No Rain,7
14.627777777777776,0.89,Rain,8
17.155555555555555,0.75,No Rain,9
17.22222222222222,0.72,No Rain,10
16.422222222222224,0.77,No Rain,11
16.227777777777778,0.77,Rain,12
17.266666666666666,0.72,No Rain,13
17.03333333333333,0.72,Rain,14
18.927777777777774,0.67,Rain,15
17.383333333333333,0.63,Rain,16
17.466666666666665,0.68,Rain,17
18.616666666666667,0.62,No Rain,18
17.644444444444442,0.66,Rain,19
15.91111111111111,0.79,Rain,20
13.88888888888889,0.89,No Rain,21
13.238888888888887,0.93,No Rain,22
13.105555555555558,0.93,No Rain,23
23.22222222222222,0.8,No Rain,0
21.16111111111111,0.9,No Rain,1
20.80555555555556,0.92,No Rain,2
20.58333333333333,0.93,Rain,3
20.51111111111112,0.93,No Rain,4
19.81111111111111,0.95,No Rain,5
22.64444444444445,0.96,Rain,6
25.86111111111111,0.75,No Rain,7
27.12222222222222,0.69,No Rain,8
28.911111111111115,0.67,Rain,9
31.11111111111111,0.55,No Rain,10
32.09444444444444,0.52,Rain,11
32.800000000000004,0.49,No Rain,12
32.916666666666664,0.49,Rain,13
33.81666666666667,0.4,Rain,14
33.95555555555556,0.46,Rain,15
33.93333333333333,0.46,Rain,16
33.81666666666667,0.39,No Rain,17
32.82222222222222,0.44,Rain,18
32.22222222222222,0.51,Rain,19
29.122222222222224,0.64,No Rain,20
27.2,0.73,Rain,21
25.672222222222217,0.78,Rain,22
26.48888888888889,0.73,Rain,23
25.46111111111111,0.75,No Rain,0
24.444444444444443,0.76,No Rain,1
23.48888888888889,0.81,No Rain,2
22.29444444444444,0.84,No Rain,3
22.17777777777778,0.84,Rain,4
22.216666666666665,0.82,Rain,5
22.64444444444445,0.84,Rain,6
23.850000000000005,0.74,Rain,7
26.100000000000005,0.69,Rain,8
27.82222222222222,0.67,Rain,9
29.04444444444444,0.62,No Rain,10
31.06666666666667,0.54,Rain,11
32.361111111111114,0.54,Rain,12
32.916666666666664,0.52,No Rain,13
33.855555555555554,0.46,Rain,14
33.977777777777774,0.49,Rain,15
35.09444444444445,0.35,Rain,16
34.03333333333333,0.42,No Rain,17
33.983333333333334,0.38,No Rain,18
32.75555555555555,0.46,Rain,19
29.46111111111111,0.69,No Rain,20
27.17777777777778,0.73,Rain,21
26.48888888888889,0.74,Rain,22
24.65,0.85,No Rain,23
23.177777777777777,0.87,No Rain,0
22.11111111111111,0.9,No Rain,1
21.938888888888886,0.91,No Rain,2
21.55555555555556,0.9,No Rain,3
21.022222222222226,0.93,Rain,4
20.73333333333333,0.96,Rain,5
22.577777777777776,0.96,Rain,6
24.844444444444445,0.79,Rain,7
27.655555555555555,0.66,No Rain,8
29.95555555555556,0.55,Rain,9
32.0611111111111,0.52,Rain,10
32.62777777777778,0.48,Rain,11
33.84444444444445,0.5,No Rain,12
34.88333333333334,0.41,Rain,13
34.71111111111112,0.41,No Rain,14
34.95555555555556,0.47,No Rain,15
32.89444444444444,0.46,No Rain,16
32.56666666666667,0.49,No Rain,17
32.05,0.49,No Rain,18
28.86111111111111,0.49,Rain,19
25.64444444444444,0.66,Rain,20
24.022222222222226,0.73,No Rain,21
23.86111111111111,0.78,Rain,22
23.14444444444444,0.76,No Rain,23
22.17777777777778,0.89,No Rain,0
21.22777777777777,0.95,Rain,1
21.18333333333333,0.9,No Rain,2
20.09444444444445,0.99,Rain,3
20.55555555555556,0.93,No Rain,4
20.52777777777778,0.93,Rain,5
19.92777777777778,1.0,No Rain,6
20.99444444444445,0.93,Rain,7
21.04444444444444,0.93,No Rain,8
22.661111111111115,0.9,Rain,9
23.772222222222226,0.79,No Rain,10
25.0,0.74,Rain,11
26.08333333333333,0.69,Rain,12
27.127777777777776,0.73,No Rain,13
27.80555555555556,0.69,No Rain,14
27.82222222222222,0.62,Rain,15
28.81666666666667,0.59,Rain,16
27.955555555555552,0.57,No Rain,17
28.81666666666667,0.62,No Rain,18
27.633333333333333,0.6,Rain,19
27.061111111111103,0.71,Rain,20
23.75,0.83,Rain,21
23.05555555555556,0.9,Rain,22
21.605555555555554,0.91,No Rain,23
20.444444444444443,0.88,Rain,0
19.383333333333333,0.97,Rain,1
18.67777777777778,0.98,Rain,2
18.272222222222226,0.97,No Rain,3
17.711111111111112,1.0,No Rain,4
18.294444444444448,0.96,No Rain,5
18.8,1.0,No Rain,6
20.99444444444445,0.93,Rain,7
23.46111111111112,0.81,No Rain,8
24.683333333333337,0.79,No Rain,9
25.86111111111111,0.74,Rain,10
26.76666666666667,0.69,No Rain,11
27.08888888888889,0.65,No Rain,12
26.088888888888885,0.68,No Rain,13
21.788888888888888,0.94,Rain,14
20.37777777777778,0.91,Rain,15
23.56666666666667,0.89,Rain,16
19.86111111111111,0.92,No Rain,17
17.59444444444445,0.9,No Rain,18
17.083333333333332,0.87,No Rain,19
16.072222222222223,0.98,Rain,20
15.994444444444444,0.99,No Rain,21
15.488888888888887,0.96,Rain,22
15.044444444444444,0.95,Rain,23
14.97777777777778,0.93,Rain,0
14.927777777777775,0.93,No Rain,1
14.955555555555556,0.9,No Rain,2
14.905555555555551,0.93,No Rain,3
14.422222222222224,0.92,Rain,4
14.455555555555556,0.93,No Rain,5
14.927777777777775,0.87,No Rain,6
14.97777777777778,0.86,Rain,7
15.02777777777778,0.87,No Rain,8
15.02222222222222,0.92,Rain,9
16.044444444444444,0.87,No Rain,10
16.855555555555558,0.83,Rain,11
17.105555555555554,0.81,No Rain,12
16.08888888888889,0.87,Rain,13
16.055555555555557,0.87,No Rain,14
17.105555555555554,0.81,No Rain,15
17.15,0.75,No Rain,16
17.511111111111113,0.74,Rain,17
17.105555555555554,0.76,Rain,18
16.083333333333332,0.78,Rain,19
16.15,0.77,Rain,20
15.02222222222222,0.82,Rain,21
15.483333333333333,0.78,No Rain,22
14.333333333333334,0.81,Rain,23
13.355555555555554,0.85,No Rain,0
11.761111111111113,0.92,Rain,1
11.877777777777778,0.88,Rain,2
11.161111111111111,0.92,Rain,3
10.583333333333332,0.92,No Rain,4
10.72222222222222,0.92,Rain,5
12.133333333333336,0.86,No Rain,6
13.822222222222225,0.83,Rain,7
14.849999999999998,0.77,Rain,8
17.127777777777776,0.67,No Rain,9
17.200000000000003,0.67,No Rain,10
17.705555555555556,0.68,Rain,11
18.81666666666667,0.67,Rain,12
17.82222222222222,0.64,No Rain,13
18.077777777777783,0.58,No Rain,14
18.83888888888889,0.64,Rain,15
18.83888888888889,0.56,No Rain,16
18.911111111111115,0.55,No Rain,17
17.800000000000004,0.64,Rain,18
17.755555555555556,0.6,Rain,19
16.22222222222222,0.65,Rain,20
12.983333333333333,0.88,No Rain,21
13.355555555555554,0.82,Rain,22
11.91111111111111,0.91,Rain,23
11.25,0.92,Rain,0
11.155555555555557,0.92,Rain,1
10.6,0.93,Rain,2
9.972222222222223,0.95,Rain,3
9.005555555555556,0.99,No Rain,4
8.58888888888889,0.99,No Rain,5
11.066666666666668,0.93,No Rain,6
12.17777777777778,0.86,No Rain,7
13.77222222222222,0.83,Rain,8
15.994444444444444,0.78,No Rain,9
16.133333333333333,0.77,No Rain,10
16.322222222222223,0.75,No Rain,11
17.288888888888888,0.71,Rain,12
18.81666666666667,0.67,No Rain,13
18.75555555555556,0.64,No Rain,14
20.90555555555555,0.57,No Rain,15
19.994444444444444,0.61,Rain,16
20.76111111111112,0.56,No Rain,17
18.93888888888889,0.64,No Rain,18
18.911111111111115,0.64,No Rain,19
17.88888888888889,0.7,Rain,20
15.072222222222225,0.86,Rain,21
13.983333333333334,0.94,Rain,22
13.677777777777775,0.93,Rain,23
12.366666666666664,0.95,No Rain,0
11.783333333333337,0.95,Rain,1
11.422222222222224,0.95,No Rain,2
12.13888888888889,0.99,Rain,3
12.650000000000002,0.99,Rain,4
13.050000000000002,0.95,No Rain,5
13.605555555555558,1.0,No Rain,6
15.0,0.93,No Rain,7
15.91111111111111,0.92,Rain,8
17.200000000000003,0.8,No Rain,9
17.288888888888888,0.8,Rain,10
19.09444444444445,0.71,Rain,11
20.944444444444443,0.63,Rain,12
21.938888888888886,0.56,No Rain,13
20.89444444444445,0.69,No Rain,14
20.11111111111111,0.67,Rain,15
19.16111111111111,0.86,Rain,16
20.355555555555554,0.63,Rain,17
20.016666666666666,0.67,Rain,18
19.966666666666665,0.72,No Rain,19
18.14444444444444,0.79,Rain,20
15.116666666666667,0.98,Rain,21
14.422222222222224,0.99,No Rain,22
13.02222222222222,0.98,No Rain,23
12.68888888888889,0.96,Rain,0
11.694444444444445,1.0,Rain,1
11.827777777777776,0.99,Rain,2
11.644444444444446,0.96,No Rain,3
10.511111111111113,1.0,Rain,4
10.699999999999998,0.96,No Rain,5
10.694444444444445,1.0,No Rain,6
15.97222222222222,0.93,No Rain,7
17.055555555555557,0.81,Rain,8
19.86111111111111,0.73,No Rain,9
22.016666666666666,0.56,No Rain,10
22.188888888888886,0.53,Rain,11
22.70555555555556,0.51,No Rain,12
22.31111111111111,0.58,No Rain,13
22.97222222222221,0.48,No Rain,14
23.883333333333333,0.49,Rain,15
22.866666666666664,0.52,Rain,16
22.927777777777774,0.49,Rain,17
23.79444444444444,0.48,No Rain,18
22.194444444444443,0.49,Rain,19
19.366666666666667,0.63,No Rain,20
16.288888888888888,0.85,No Rain,21
15.02222222222222,0.94,Rain,22
14.31111111111111,0.91,No Rain,23
13.172222222222224,0.93,Rain,0
12.2,0.96,No Rain,1
11.805555555555555,0.95,Rain,2
11.688888888888888,0.95,No Rain,3
11.688888888888888,0.99,Rain,4
11.72222222222222,0.93,Rain,5
12.2,0.92,No Rain,6
12.733333333333334,0.9,No Rain,7
12.750000000000002,0.9,Rain,8
12.92222222222222,0.89,No Rain,9
14.011111111111113,0.89,Rain,10
14.872222222222224,0.82,Rain,11
16.116666666666664,0.77,Rain,12
16.116666666666664,0.77,No Rain,13
16.927777777777777,0.73,No Rain,14
17.16111111111111,0.72,Rain,15
17.73888888888889,0.73,Rain,16
17.022222222222222,0.71,No Rain,17
17.061111111111114,0.72,Rain,18
14.949999999999998,0.72,Rain,19
14.855555555555558,0.72,Rain,20
13.816666666666666,0.72,Rain,21
13.28888888888889,0.77,No Rain,22
12.755555555555556,0.82,No Rain,23
13.816666666666666,0.95,Rain,0
12.711111111111112,0.99,No Rain,1
12.494444444444447,0.97,No Rain,2
11.622222222222224,0.99,No Rain,3
11.666666666666666,0.99,Rain,4
11.93888888888889,0.95,No Rain,5
12.8,0.99,No Rain,6
14.97777777777778,0.92,Rain,7
17.61111111111111,0.77,Rain,8
19.93333333333333,0.68,No Rain,9
22.10555555555556,0.59,Rain,10
22.266666666666666,0.57,Rain,11
22.28888888888889,0.55,Rain,12
22.872222222222224,0.61,Rain,13
22.96666666666667,0.54,No Rain,14
22.872222222222224,0.56,No Rain,15
22.82222222222222,0.51,No Rain,16
19.48333333333333,0.73,Rain,17
21.20555555555556,0.62,Rain,18
21.06111111111111,0.58,No Rain,19
19.116666666666664,0.63,No Rain,20
17.77777777777778,0.69,No Rain,21
17.127777777777776,0.64,Rain,22
15.966666666666669,0.69,No Rain,23
12.733333333333334,0.8,No Rain,0
12.711111111111112,0.8,Rain,1
11.283333333333337,0.92,No Rain,2
11.138888888888888,0.95,Rain,3
11.138888888888888,0.95,No Rain,4
11.133333333333333,0.95,No Rain,5
11.138888888888888,0.99,No Rain,6
11.161111111111111,0.99,Rain,7
12.07777777777778,0.93,Rain,8
12.22222222222222,0.86,Rain,9
12.783333333333331,0.83,Rain,10
12.716666666666669,0.9,No Rain,11
13.85,0.83,Rain,12
13.872222222222222,0.83,No Rain,13
14.67222222222222,0.84,Rain,14
13.93888888888889,0.83,No Rain,15
13.961111111111112,0.9,No Rain,16
13.966666666666669,0.89,No Rain,17
14.011111111111113,0.89,Rain,18
13.916666666666664,0.93,No Rain,19
13.877777777777776,0.93,Rain,20
13.894444444444442,0.93,No Rain,21
13.894444444444442,0.93,No Rain,22
13.77222222222222,0.96,No Rain,23
13.333333333333334,1.0,Rain,0
13.266666666666667,1.0,Rain,1
13.244444444444447,0.99,Rain,2
13.266666666666667,1.0,Rain,3
13.244444444444447,1.0,Rain,4
12.655555555555557,1.0,Rain,5
12.711111111111112,1.0,No Rain,6
12.82777777777778,1.0,No Rain,7
13.861111111111112,0.94,No Rain,8
13.983333333333334,0.92,Rain,9
16.06666666666667,0.87,Rain,10
16.95,0.81,Rain,11
17.59444444444445,0.79,No Rain,12
17.68888888888889,0.74,No Rain,13
17.75,0.74,Rain,14
18.7,0.69,Rain,15
18.84444444444445,0.73,No Rain,16
18.88888888888889,0.72,No Rain,17
18.81666666666667,0.73,Rain,18
17.288888888888888,0.86,Rain,19
17.294444444444444,0.9,Rain,20
16.083333333333332,0.99,Rain,21
15.97222222222222,0.97,No Rain,22
15.47777777777778,0.95,No Rain,23
14.305555555555555,1.0,No Rain,0
12.266666666666666,1.0,Rain,1
12.944444444444445,0.96,No Rain,2
